recid,Code,Check,Unit,Name
9108,8801000000,2,U,"BALLOONS AND DIRIGIBLES; GLIDERS, HANG GLIDERS AND OTHER NON-POWERED AIRCRAFT."
9109,8802110000,5,U,"OTHER AIRCRAFT (FOR EXAMPLE, HELICOPTERS, AEROPLANES); SPACECRAFT (INCLUDING SATELLITES) AND SUBORBITAL AND SPACECRAFT LAUNCH VEHICLES.HELICOPTERS: OF AN UNLADEN WEIGHT NOT EXCEEDING 2,000 KG"
9110,8802120000,2,U,"OTHER AIRCRAFT (FOR EXAMPLE, HELICOPTERS, AEROPLANES); SPACECRAFT (INCLUDING SATELLITES) AND SUBORBITAL AND SPACECRAFT LAUNCH VEHICLES.HELICOPTERS: OF AN UNLADEN WEIGHT EXCEEDING 2,000 KG"
9111,8802201000,5,U,"OTHER AIRCRAFT (FOR EXAMPLE, HELICOPTERS, AEROPLANES); SPACECRAFT (INCLUDING SATELLITES) AND SUBORBITAL AND SPACECRAFT LAUNCH VEHICLES.AEROPLANES AND OTHER AIRCRAFT, OF AN UNLADEN WEIGHT NOT EXCEEDI*"
9112,8802209000,4,U,"OTHER AIRCRAFT (FOR EXAMPLE, HELICOPTERS, AEROPLANES); SPACECRAFT (INCLUDING SATELLITES) AND SUBORBITAL AND SPACECRAFT LAUNCH VEHICLES.AEROPLANES AND OTHER AIRCRAFT, OF AN UNLADEN WEIGHT NOT EXCEEDI*"
9113,8802301000,3,U,"OTHER AIRCRAFT (FOR EXAMPLE, HELICOPTERS, AEROPLANES); SPACECRAFT (INCLUDING SATELLITES) AND SUBORBITAL AND SPACECRAFT LAUNCH VEHICLES.AEROPLANES AND OTHER AIRCRAFT, OF AN UNLADEN WEIGHT EXCEEDING 2*"
9114,8802309000,2,U,"OTHER AIRCRAFT (FOR EXAMPLE, HELICOPTERS, AEROPLANES); SPACECRAFT (INCLUDING SATELLITES) AND SUBORBITAL AND SPACECRAFT LAUNCH VEHICLES.AEROPLANES AND OTHER AIRCRAFT, OF AN UNLADEN WEIGHT EXCEEDING 2*"
9115,8802401000,1,U,"OTHER AIRCRAFT (FOR EXAMPLE, HELICOPTERS, AEROPLANES); SPACECRAFT (INCLUDING SATELLITES) AND SUBORBITAL AND SPACECRAFT LAUNCH VEHICLES.AEROPLANES AND OTHER AIRCRAFT, OF AN UNLADEN WEIGHT EXCEEDING 1*"
9116,8802409000,0,U,"OTHER AIRCRAFT (FOR EXAMPLE, HELICOPTERS, AEROPLANES); SPACECRAFT (INCLUDING SATELLITES) AND SUBORBITAL AND SPACECRAFT LAUNCH VEHICLES.AEROPLANES AND OTHER AIRCRAFT, OF AN UNLADEN WEIGHT EXCEEDING 1*"
9117,8802600000,5,U,"OTHER AIRCRAFT (FOR EXAMPLE, HELICOPTERS, AEROPLANES); SPACECRAFT (INCLUDING SATELLITES) AND SUBORBITAL AND SPACECRAFT LAUNCH VEHICLES.SPACECRAFT (INCLUDING SATELLITES) AND SUBORBITAL AND SPACECRAFT*"
9118,8803100000,2,KG,PARTS OF GOODS OF HEADING 88.01 OR 88.02.PROPELLERS AND ROTORS AND PARTS THEREOF
9119,8803200000,0,KG,PARTS OF GOODS OF HEADING 88.01 OR 88.02.UNDER-CARRIAGES AND PARTS THEREOF
9120,8803300000,5,KG,PARTS OF GOODS OF HEADING 88.01 OR 88.02.OTHER PARTS OF AEROPLANES OR HELICOPTERS
9121,8803901000,6,KG,PARTS OF GOODS OF HEADING 88.01 OR 88.02.OTHER: OF TELECOMMUNICATIONS SATELLITES
9122,8803902000,5,KG,"PARTS OF GOODS OF HEADING 88.01 OR 88.02.OTHER: OF BALLOONS, GLIDERS OR KITES"
9123,8803909000,5,KG,PARTS OF GOODS OF HEADING 88.01 OR 88.02.OTHER: OTHER
9124,8804001000,4,KG,PARACHUTES (INCLUDING DIRIGIBLE PARACHUTES AND PARAGLIDERS) AND ROTOCHUTES; PARTS THEREOF AND ACCESSORIES THERETO.ROTOCHUTES AND PARTS THEREOF
9125,8804009000,3,KG,PARACHUTES (INCLUDING DIRIGIBLE PARACHUTES AND PARAGLIDERS) AND ROTOCHUTES; PARTS THEREOF AND ACCESSORIES THERETO.OTHER
9126,8805100000,4,KG,AIRCRAFT LAUNCHING GEAR; DECK-ARRESTOR OR SIMILAR GEAR; GROUND FLYING TRAINERS; PARTS OF THE FOREGOING ARTICLES.AIRCRAFT LAUNCHING GEAR AND PARTS THEREOF; DECK-ARRESTOR OR SIMILAR GEAR AND PARTS THE*
9127,8805210000,6,KG,AIRCRAFT LAUNCHING GEAR; DECK-ARRESTOR OR SIMILAR GEAR; GROUND FLYING TRAINERS; PARTS OF THE FOREGOING ARTICLES.GROUND FLYING TRAINERS AND PARTS THEREOF: AIR COMBAT SIMULATORS AND PARTS THEREOF
9128,8805291000,2,KG,AIRCRAFT LAUNCHING GEAR; DECK-ARRESTOR OR SIMILAR GEAR; GROUND FLYING TRAINERS; PARTS OF THE FOREGOING ARTICLES.GROUND FLYING TRAINERS AND PARTS THEREOF: OTHER: GROUND FLYING TRAINERS
9129,8805299000,1,KG,AIRCRAFT LAUNCHING GEAR; DECK-ARRESTOR OR SIMILAR GEAR; GROUND FLYING TRAINERS; PARTS OF THE FOREGOING ARTICLES.GROUND FLYING TRAINERS AND PARTS THEREOF: OTHER: OTHER
9130,8901101000,1,U,"CRUISE SHIPS, EXCURSION BOATS, FERRY-BOATS, CARGO SHIPS, BARGES AND SIMILAR VESSELS FOR THE TRANSPORT OF PERSONS OR GOODS.CRUISE SHIPS, EXCURSION BOATS AND SIMILAR VESSELS PRINCIPALLY DESIGNED FOR TH*"
9131,8901102000,0,U,"CRUISE SHIPS, EXCURSION BOATS, FERRY-BOATS, CARGO SHIPS, BARGES AND SIMILAR VESSELS FOR THE TRANSPORT OF PERSONS OR GOODS.CRUISE SHIPS, EXCURSION BOATS AND SIMILAR VESSELS PRINCIPALLY DESIGNED FOR TH*"
9132,8901106000,3,U,"CRUISE SHIPS, EXCURSION BOATS, FERRY-BOATS, CARGO SHIPS, BARGES AND SIMILAR VESSELS FOR THE TRANSPORT OF PERSONS OR GOODS.CRUISE SHIPS, EXCURSION BOATS AND SIMILAR VESSELS PRINCIPALLY DESIGNED FOR TH*"
9133,8901107000,2,U,"CRUISE SHIPS, EXCURSION BOATS, FERRY-BOATS, CARGO SHIPS, BARGES AND SIMILAR VESSELS FOR THE TRANSPORT OF PERSONS OR GOODS.CRUISE SHIPS, EXCURSION BOATS AND SIMILAR VESSELS PRINCIPALLY DESIGNED FOR TH*"
9134,8901108000,1,U,"CRUISE SHIPS, EXCURSION BOATS, FERRY-BOATS, CARGO SHIPS, BARGES AND SIMILAR VESSELS FOR THE TRANSPORT OF PERSONS OR GOODS.CRUISE SHIPS, EXCURSION BOATS AND SIMILAR VESSELS PRINCIPALLY DESIGNED FOR TH*"
9135,8901109000,0,U,"CRUISE SHIPS, EXCURSION BOATS, FERRY-BOATS, CARGO SHIPS, BARGES AND SIMILAR VESSELS FOR THE TRANSPORT OF PERSONS OR GOODS.CRUISE SHIPS, EXCURSION BOATS AND SIMILAR VESSELS PRINCIPALLY DESIGNED FOR TH*"
9136,8901205000,2,U,"CRUISE SHIPS, EXCURSION BOATS, FERRY-BOATS, CARGO SHIPS, BARGES AND SIMILAR VESSELS FOR THE TRANSPORT OF PERSONS OR GOODS.TANKERS:OF A GROSS TONNAGE NOT EXCEEDING 5,000"
9137,8901207000,0,U,"CRUISE SHIPS, EXCURSION BOATS, FERRY-BOATS, CARGO SHIPS, BARGES AND SIMILAR VESSELS FOR THE TRANSPORT OF PERSONS OR GOODS.TANKERS: OF A GROSS TONNAGE EXCEEDING 5,000 BUT NOT EXCEEDING 50,000"
9138,8901208000,6,U,"CRUISE SHIPS, EXCURSION BOATS, FERRY-BOATS, CARGO SHIPS, BARGES AND SIMILAR VESSELS FOR THE TRANSPORT OF PERSONS OR GOODS.TANKERS:OF A GROSS TONNAGE EXCEEDING 50,000"
9139,8901305000,0,U,"CRUISE SHIPS, EXCURSION BOATS, FERRY-BOATS, CARGO SHIPS, BARGES AND SIMILAR VESSELS FOR THE TRANSPORT OF PERSONS OR GOODS.REFRIGERATED VESSELS, OTHER THAN THOSE OF SUBHEADING 8901.20:OF A GROSS TONNA*"
9140,8901307000,5,U,"CRUISE SHIPS, EXCURSION BOATS, FERRY-BOATS, CARGO SHIPS, BARGES AND SIMILAR VESSELS FOR THE TRANSPORT OF PERSONS OR GOODS.REFRIGERATED VESSELS, OTHER THAN THOSE OF SUBHEADING 8901.20:OF A GROSS TONNA*"
9141,8901308000,4,U,"CRUISE SHIPS, EXCURSION BOATS, FERRY-BOATS, CARGO SHIPS, BARGES AND SIMILAR VESSELS FOR THE TRANSPORT OF PERSONS OR GOODS.REFRIGERATED VESSELS, OTHER THAN THOSE OF SUBHEADING 8901.20:OF A GROSS TONNA*"
9142,8901901100,1,U,"CRUISE SHIPS, EXCURSION BOATS, FERRY-BOATS, CARGO SHIPS, BARGES AND SIMILAR VESSELS FOR THE TRANSPORT OF PERSONS OR GOODS.OTHER VESSELS FOR THE TRANSPORT OF GOODS AND OTHER VESSELS FOR THE TRANSPORT *"
9143,8901901200,3,U,"CRUISE SHIPS, EXCURSION BOATS, FERRY-BOATS, CARGO SHIPS, BARGES AND SIMILAR VESSELS FOR THE TRANSPORT OF PERSONS OR GOODS.OTHER VESSELS FOR THE TRANSPORT OF GOODS AND OTHER VESSELS FOR THE TRANSPORT *"
9144,8901901400,0,U,"CRUISE SHIPS, EXCURSION BOATS, FERRY-BOATS, CARGO SHIPS, BARGES AND SIMILAR VESSELS FOR THE TRANSPORT OF PERSONS OR GOODS.OTHER VESSELS FOR THE TRANSPORT OF GOODS AND OTHER VESSELS FOR THE TRANSPORT *"
9145,8901903100,6,U,"CRUISE SHIPS, EXCURSION BOATS, FERRY-BOATS, CARGO SHIPS, BARGES AND SIMILAR VESSELS FOR THE TRANSPORT OF PERSONS OR GOODS.OTHER VESSELS FOR THE TRANSPORT OF GOODS AND OTHER VESSELS FOR THE TRANSPORT*"
9146,8901903200,1,U,"CRUISE SHIPS, EXCURSION BOATS, FERRY-BOATS, CARGO SHIPS, BARGES AND SIMILAR VESSELS FOR THE TRANSPORT OF PERSONS OR GOODS.OTHER VESSELS FOR THE TRANSPORT OF GOODS AND OTHER VESSELS FOR THE TRANSPORT*"
9147,8901903300,3,U,"CRUISE SHIPS, EXCURSION BOATS, FERRY-BOATS, CARGO SHIPS, BARGES AND SIMILAR VESSELS FOR THE TRANSPORT OF PERSONS OR GOODS.OTHER VESSELS FOR THE TRANSPORT OF GOODS AND OTHER VESSELS FOR THE TRANSPORT*"
9148,8901903400,5,U,"CRUISE SHIPS, EXCURSION BOATS, FERRY-BOATS, CARGO SHIPS, BARGES AND SIMILAR VESSELS FOR THE TRANSPORT OF PERSONS OR GOODS.OTHER VESSELS FOR THE TRANSPORT OF GOODS AND OTHER VESSELS FOR THE TRANSPORT*"
9149,8901903500,0,U,"CRUISE SHIPS, EXCURSION BOATS, FERRY-BOATS, CARGO SHIPS, BARGES AND SIMILAR VESSELS FOR THE TRANSPORT OF PERSONS OR GOODS.OTHER VESSELS FOR THE TRANSPORT OF GOODS AND OTHER VESSELS FOR THE TRANSPORT*"
9150,8901903600,2,U,"CRUISE SHIPS, EXCURSION BOATS, FERRY-BOATS, CARGO SHIPS, BARGES AND SIMILAR VESSELS FOR THE TRANSPORT OF PERSONS OR GOODS.OTHER VESSELS FOR THE TRANSPORT OF GOODS AND OTHER VESSELS FOR THE TRANSPORT*"
9151,8901903700,4,U,"CRUISE SHIPS, EXCURSION BOATS, FERRY-BOATS, CARGO SHIPS, BARGES AND SIMILAR VESSELS FOR THE TRANSPORT OF PERSONS OR GOODS.OTHER VESSELS FOR THE TRANSPORT OF GOODS AND OTHER VESSELS FOR THE TRANSPORT*"
9152,8902002100,5,U,FISHING VESSELS; FACTORY SHIPS AND OTHER VESSELS FOR PROCESSING OR PRESERVING FISHERY PRODUCTS.FISHING VESSELS:OF A GROSS TONNAGE NOT EXCEEDING 26
9153,8902002200,0,U,FISHING VESSELS; FACTORY SHIPS AND OTHER VESSELS FOR PROCESSING OR PRESERVING FISHERY PRODUCTS.FISHING VESSELS:OF A GROSS TONNAGE EXCEEDING 26 BUT LESS THAN 40
9154,8902002300,2,U,FISHING VESSELS; FACTORY SHIPS AND OTHER VESSELS FOR PROCESSING OR PRESERVING FISHERY PRODUCTS.FISHING VESSELS:OF A GROSS TONNAGE OF 40 OR MORE BUT NOT EXCEEDING 250
9155,8902002400,4,U,"FISHING VESSELS; FACTORY SHIPS AND OTHER VESSELS FOR PROCESSING OR PRESERVING FISHERY PRODUCTS.FISHING VESSELS:OF A GROSS TONNAGE EXCEEDING 250 BUT NOT EXCEEDING 1,000"
9156,8902002500,6,U,"FISHING VESSELS; FACTORY SHIPS AND OTHER VESSELS FOR PROCESSING OR PRESERVING FISHERY PRODUCTS.FISHING VESSELS:OF A GROSS TONNAGE EXCEEDING 1,000 BUT NOT EXCEEDING 4,000"
9157,8902002600,1,U,"FISHING VESSELS; FACTORY SHIPS AND OTHER VESSELS FOR PROCESSING OR PRESERVING FISHERY PRODUCTS.FISHING VESSELS:OF A GROSS TONNAGE EXCEEDING 4,000"
9158,8902009100,5,U,FISHING VESSELS; FACTORY SHIPS AND OTHER VESSELS FOR PROCESSING OR PRESERVING FISHERY PRODUCTS.OTHER:OF A GROSS TONNAGE NOT EXCEEDING 26
9159,8902009200,0,U,FISHING VESSELS; FACTORY SHIPS AND OTHER VESSELS FOR PROCESSING OR PRESERVING FISHERY PRODUCTS.OTHER:OF A GROSS TONNAGE EXCEEDING 26 BUT LESS THAN 40
9160,8902009300,2,U,FISHING VESSELS; FACTORY SHIPS AND OTHER VESSELS FOR PROCESSING OR PRESERVING FISHERY PRODUCTS.OTHER:OF A GROSS TONNAGE OF 40 OR MORE BUT NOT EXCEEDING 250
9161,8902009400,4,U,"FISHING VESSELS; FACTORY SHIPS AND OTHER VESSELS FOR PROCESSING OR PRESERVING FISHERY PRODUCTS.OTHER:OF A GROSS TONNAGE EXCEEDING 250 BUT NOT EXCEEDING 1,000"
9162,8902009500,6,U,"FISHING VESSELS; FACTORY SHIPS AND OTHER VESSELS FOR PROCESSING OR PRESERVING FISHERY PRODUCTS.OTHER:OF A GROSS TONNAGE EXCEEDING 1,000 BUT NOT EXCEEDING 4,000"
9163,8902009600,1,U,"FISHING VESSELS; FACTORY SHIPS AND OTHER VESSELS FOR PROCESSING OR PRESERVING FISHERY PRODUCTS.OTHER:OF A GROSS TONNAGE EXCEEDING 4,000"
9164,8903100000,4,U,YACHTS AND OTHER VESSELS FOR PLEASURE OR SPORTS; ROWING BOATS AND CANOES.INFLATABLE
9165,8903910000,6,U,"YACHTS AND OTHER VESSELS FOR PLEASURE OR SPORTS; ROWING BOATS AND CANOES.OTHER:SAILBOATS, WITH OR WITHOUT AUXILIARY MOTOR"
9166,8903920000,3,U,"YACHTS AND OTHER VESSELS FOR PLEASURE OR SPORTS; ROWING BOATS AND CANOES.OTHER:MOTORBOATS, OTHER THAN OUTBOARD MOTORBOATS"
9167,8903990000,3,U,YACHTS AND OTHER VESSELS FOR PLEASURE OR SPORTS; ROWING BOATS AND CANOES.OTHER:OTHER
9168,8904001000,6,U,TUGS AND PUSHER CRAFT.OF A GROSS TONNAGE NOT EXCEEDING 26
9169,8904003100,6,U,"TUGS AND PUSHER CRAFT.OF GROSS TONNAGE EXCEEDING 26:OF A POWER NOT EXCEEDING 4,000 HP"
9170,8904003900,1,U,TUGS AND PUSHER CRAFT.OF GROSS TONNAGE EXCEEDING 26: OTHER
9171,8905100000,6,U,"LIGHT-VESSELS, FIRE-FLOATS, DREDGERS, FLOATING CRANES AND OTHER VESSELS THE NAVIGABILITY OF WHICH IS SUBSIDIARY TO THEIR MAIN FUNCTION; FLOATING DOCKS; FLOATING OR SUBMERSIBLE DRILLING OR PRODUCTION *"
9172,8905200000,4,U,"LIGHT-VESSELS, FIRE-FLOATS, DREDGERS, FLOATING CRANES AND OTHER VESSELS THE NAVIGABILITY OF WHICH IS SUBSIDIARY TO THEIR MAIN FUNCTION; FLOATING DOCKS; FLOATING OR SUBMERSIBLE DRILLING OR PRODUCTION *"
9173,8905901000,3,U,"LIGHT-VESSELS, FIRE-FLOATS, DREDGERS, FLOATING CRANES AND OTHER VESSELS THE NAVIGABILITY OF WHICH IS SUBSIDIARY TO THEIR MAIN FUNCTION; FLOATING DOCKS; FLOATING OR SUBMERSIBLE DRILLING OR PRODUCTION *"
9174,8905909000,2,U,"LIGHT-VESSELS, FIRE-FLOATS, DREDGERS, FLOATING CRANES AND OTHER VESSELS THE NAVIGABILITY OF WHICH IS SUBSIDIARY TO THEIR MAIN FUNCTION; FLOATING DOCKS; FLOATING OR SUBMERSIBLE DRILLING OR PRODUCTION *"
9175,8906100000,0,U,"OTHER VESSELS, INCLUDING WARSHIPS AND LIFEBOATS OTHER THAN ROWING BOATS.WARSHIPS"
9176,8906901000,4,U,"OTHER VESSELS, INCLUDING WARSHIPS AND LIFEBOATS OTHER THAN ROWING BOATS.OTHER:OF A DISPLACEMENT NOT EXCEEDING 30 T"
9177,8906902000,3,U,"OTHER VESSELS, INCLUDING WARSHIPS AND LIFEBOATS OTHER THAN ROWING BOATS.OTHER:OF A DISPLACEMENT EXCEEDING 30 T BUT NOT EXCEEDING 300 T"
9178,8906909000,3,U,"OTHER VESSELS, INCLUDING WARSHIPS AND LIFEBOATS OTHER THAN ROWING BOATS.OTHER:OTHER"
9179,8907100000,1,U,"OTHER FLOATING STRUCTURES (FOR EXAMPLE, RAFTS, TANKS, COFFER-DAMS, LANDING-STAGES, BUOYS AND BEACONS).INFLATABLE RAFTS"
9180,8907901000,5,U,"OTHER FLOATING STRUCTURES (FOR EXAMPLE, RAFTS, TANKS, COFFER-DAMS, LANDING-STAGES, BUOYS AND BEACONS).OTHER:BUOYS"
9181,8907909000,4,U,"OTHER FLOATING STRUCTURES (FOR EXAMPLE, RAFTS, TANKS, COFFER-DAMS, LANDING-STAGES, BUOYS AND BEACONS).OTHER:OTHER"
9182,8908000000,4,U,VESSELS AND OTHER FLOATING STRUCTURES FOR BREAKING UP.
9183,9001101000,3,KG,"OPTICAL FIBRES AND OPTICAL FIBRE BUNDLES; OPTICAL FIBRE CABLES OTHER THAN THOSE OF HEADING 85.44; SHEETS AND PLATES OF POLARISING MATERIAL; LENSES (INCLUDING CONTACT LENSES), PRISMS, MIRRORS AND OTHE*"
9184,9001109000,2,KG,"OPTICAL FIBRES AND OPTICAL FIBRE BUNDLES; OPTICAL FIBRE CABLES OTHER THAN THOSE OF HEADING 85.44; SHEETS AND PLATES OF POLARISING MATERIAL; LENSES (INCLUDING CONTACT LENSES), PRISMS, MIRRORS AND OTHE*"
9185,9001200000,2,KG,"OPTICAL FIBRES AND OPTICAL FIBRE BUNDLES; OPTICAL FIBRE CABLES OTHER THAN THOSE OF HEADING 85.44; SHEETS AND PLATES OF POLARISING MATERIAL; LENSES (INCLUDING CONTACT LENSES), PRISMS, MIRRORS AND OTHE*"
9186,9001300000,0,U,"OPTICAL FIBRES AND OPTICAL FIBRE BUNDLES; OPTICAL FIBRE CABLES OTHER THAN THOSE OF HEADING 85.44; SHEETS AND PLATES OF POLARISING MATERIAL; LENSES (INCLUDING CONTACT LENSES), PRISMS, MIRRORS AND OTHE*"
9187,9001400000,5,U,"OPTICAL FIBRES AND OPTICAL FIBRE BUNDLES; OPTICAL FIBRE CABLES OTHER THAN THOSE OF HEADING 85.44; SHEETS AND PLATES OF POLARISING MATERIAL; LENSES (INCLUDING CONTACT LENSES), PRISMS, MIRRORS AND OTHE*"
9188,9001500000,3,U,"OPTICAL FIBRES AND OPTICAL FIBRE BUNDLES; OPTICAL FIBRE CABLES OTHER THAN THOSE OF HEADING 85.44; SHEETS AND PLATES OF POLARISING MATERIAL; LENSES (INCLUDING CONTACT LENSES), PRISMS, MIRRORS AND OTHE*"
9189,9001901000,1,KG,"OPTICAL FIBRES AND OPTICAL FIBRE BUNDLES; OPTICAL FIBRE CABLES OTHER THAN THOSE OF HEADING 85.44; SHEETS AND PLATES OF POLARISING MATERIAL; LENSES (INCLUDING CONTACT LENSES), PRISMS, MIRRORS AND OTHE*"
9190,9001909000,0,KG,"OPTICAL FIBRES AND OPTICAL FIBRE BUNDLES; OPTICAL FIBRE CABLES OTHER THAN THOSE OF HEADING 85.44; SHEETS AND PLATES OF POLARISING MATERIAL; LENSES (INCLUDING CONTACT LENSES), PRISMS, MIRRORS AND OTHE*"
9191,9002111000,1,KG,"LENSES, PRISMS, MIRRORS AND OTHER OPTICAL ELEMENTS, OF ANY MATERIAL, MOUNTED, BEING PARTS OF OR FITTINGS FOR INSTRUMENTS OR APPARATUS, OTHER THAN SUCH ELEMENTS OF GLASS NOT OPTICALLY WORKED.OBJECTIVE*"
9192,9002119010,3,KG,"LENSES, PRISMS, MIRRORS AND OTHER OPTICAL ELEMENTS, OF ANY MATERIAL, MOUNTED, BEING PARTS OF OR FITTINGS FOR INSTRUMENTS OR APPARATUS, OTHER THAN SUCH ELEMENTS OF GLASS NOT OPTICALLY WORKED.OBJECTIVE*"
9193,9002119020,6,KG,"LENSES, PRISMS, MIRRORS AND OTHER OPTICAL ELEMENTS, OF ANY MATERIAL, MOUNTED, BEING PARTS OF OR FITTINGS FOR INSTRUMENTS OR APPARATUS, OTHER THAN SUCH ELEMENTS OF GLASS NOT OPTICALLY WORKED.OBJECTIVE*"
9194,9002190000,6,KG,"LENSES, PRISMS, MIRRORS AND OTHER OPTICAL ELEMENTS, OF ANY MATERIAL, MOUNTED, BEING PARTS OF OR FITTINGS FOR INSTRUMENTS OR APPARATUS, OTHER THAN SUCH ELEMENTS OF GLASS NOT OPTICALLY WORKED.OBJECTIVE*"
9195,9002201000,2,KG,"LENSES, PRISMS, MIRRORS AND OTHER OPTICAL ELEMENTS, OF ANY MATERIAL, MOUNTED, BEING PARTS OF OR FITTINGS FOR INSTRUMENTS OR APPARATUS, OTHER THAN SUCH ELEMENTS OF GLASS NOT OPTICALLY WORKED.FILTERS:F*"
9196,9002202000,1,KG,"LENSES, PRISMS, MIRRORS AND OTHER OPTICAL ELEMENTS, OF ANY MATERIAL, MOUNTED, BEING PARTS OF OR FITTINGS FOR INSTRUMENTS OR APPARATUS, OTHER THAN SUCH ELEMENTS OF GLASS NOT OPTICALLY WORKED.FILTERS:F*"
9197,9002203000,0,KG,"LENSES, PRISMS, MIRRORS AND OTHER OPTICAL ELEMENTS, OF ANY MATERIAL, MOUNTED, BEING PARTS OF OR FITTINGS FOR INSTRUMENTS OR APPARATUS, OTHER THAN SUCH ELEMENTS OF GLASS NOT OPTICALLY WORKED.FILTERS:F*"
9198,9002209000,1,KG,"LENSES, PRISMS, MIRRORS AND OTHER OPTICAL ELEMENTS, OF ANY MATERIAL, MOUNTED, BEING PARTS OF OR FITTINGS FOR INSTRUMENTS OR APPARATUS, OTHER THAN SUCH ELEMENTS OF GLASS NOT OPTICALLY WORKED.FILTERS:O*"
9199,9002902000,1,KG,"LENSES, PRISMS, MIRRORS AND OTHER OPTICAL ELEMENTS, OF ANY MATERIAL, MOUNTED, BEING PARTS OF OR FITTINGS FOR INSTRUMENTS OR APPARATUS, OTHER THAN SUCH ELEMENTS OF GLASS NOT OPTICALLY WORKED.OTHER: FO*"
9200,9002903000,0,KG,"LENSES, PRISMS, MIRRORS AND OTHER OPTICAL ELEMENTS, OF ANY MATERIAL, MOUNTED, BEING PARTS OF OR FITTINGS FOR INSTRUMENTS OR APPARATUS, OTHER THAN SUCH ELEMENTS OF GLASS NOT OPTICALLY WORKED.OTHER:FOR*"
9201,9002909000,1,KG,"LENSES, PRISMS, MIRRORS AND OTHER OPTICAL ELEMENTS, OF ANY MATERIAL, MOUNTED, BEING PARTS OF OR FITTINGS FOR INSTRUMENTS OR APPARATUS, OTHER THAN SUCH ELEMENTS OF GLASS NOT OPTICALLY WORKED.OTHER:OTH*"
9202,9003110000,3,U,"FRAMES AND MOUNTINGS FOR SPECTACLES, GOGGLES OR THE LIKE, AND PARTS THEREOF.FRAMES AND MOUNTINGS:OF PLASTICS"
9203,9003190000,0,U,"FRAMES AND MOUNTINGS FOR SPECTACLES, GOGGLES OR THE LIKE, AND PARTS THEREOF.FRAMES AND MOUNTINGS:OF OTHER MATERIALS"
9204,9003900000,4,KG,"FRAMES AND MOUNTINGS FOR SPECTACLES, GOGGLES OR THE LIKE, AND PARTS THEREOF.PARTS"
9205,9004100000,0,U,"SPECTACLES, GOGGLES AND THE LIKE, CORRECTIVE, PROTECTIVE OR OTHER.SUNGLASSES"
9206,9004901000,4,U,"SPECTACLES, GOGGLES AND THE LIKE, CORRECTIVE, PROTECTIVE OR OTHER.OTHER:CORRECTIVE SPECTACLES"
9207,9004905000,0,U,"SPECTACLES, GOGGLES AND THE LIKE, CORRECTIVE, PROTECTIVE OR OTHER.OTHER:PROTECTIVE GOGGLES"
9208,9004909000,3,U,"SPECTACLES, GOGGLES AND THE LIKE, CORRECTIVE, PROTECTIVE OR OTHER.OTHER:OTHER"
9209,9005100000,1,U,"BINOCULARS, MONOCULARS, OTHER OPTICAL TELESCOPES, AND MOUNTINGS THEREFOR; OTHER ASTRONOMICAL INSTRUMENTS AND MOUNTINGS THEREFOR, BUT NOT INCLUDING INSTRUMENTS FOR RADIO-ASTRONOMY.BINOCULARS"
9210,9005801000,0,U,"BINOCULARS, MONOCULARS, OTHER OPTICAL TELESCOPES, AND MOUNTINGS THEREFOR; OTHER ASTRONOMICAL INSTRUMENTS AND MOUNTINGS THEREFOR, BUT NOT INCLUDING INSTRUMENTS FOR RADIO-ASTRONOMY.OTHER INSTRUMENTS:AS*"
9211,9005809000,6,U,"BINOCULARS, MONOCULARS, OTHER OPTICAL TELESCOPES, AND MOUNTINGS THEREFOR; OTHER ASTRONOMICAL INSTRUMENTS AND MOUNTINGS THEREFOR, BUT NOT INCLUDING INSTRUMENTS FOR RADIO-ASTRONOMY.OTHER INSTRUMENTS:OT*"
9212,9005901000,5,KG,"BINOCULARS, MONOCULARS, OTHER OPTICAL TELESCOPES, AND MOUNTINGS THEREFOR; OTHER ASTRONOMICAL INSTRUMENTS AND MOUNTINGS THEREFOR, BUT NOT INCLUDING INSTRUMENTS FOR RADIO-ASTRONOMY.PARTS AND ACCESSORIE*"
9213,9005909000,4,KG,"BINOCULARS, MONOCULARS, OTHER OPTICAL TELESCOPES, AND MOUNTINGS THEREFOR; OTHER ASTRONOMICAL INSTRUMENTS AND MOUNTINGS THEREFOR, BUT NOT INCLUDING INSTRUMENTS FOR RADIO-ASTRONOMY.PARTS AND ACCESSORIE*"
9214,9006101000,1,U,PHOTOGRAPHIC (OTHER THAN CINEMATOGRAPHIC) CAMERAS; PHOTOGRAPHIC FLASHLIGHT APPARATUS AND FLASHBULBS OTHER THAN DISCHARGE LAMPS OF HEADING 85.39.CAMERAS OF A KIND USED FOR PREPARING PRINTING PLATES OR*
9215,9006109000,0,U,PHOTOGRAPHIC (OTHER THAN CINEMATOGRAPHIC) CAMERAS; PHOTOGRAPHIC FLASHLIGHT APPARATUS AND FLASHBULBS OTHER THAN DISCHARGE LAMPS OF HEADING 85.39.CAMERAS OF A KIND USED FOR PREPARING PRINTING PLATES OR*
9216,9006300000,5,U,"PHOTOGRAPHIC (OTHER THAN CINEMATOGRAPHIC) CAMERAS; PHOTOGRAPHIC FLASHLIGHT APPARATUS AND FLASHBULBS OTHER THAN DISCHARGE LAMPS OF HEADING 85.39.CAMERAS SPECIALLY DESIGNED FOR UNDERWATER USE, FOR AERI*"
